time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,0.3274808709906398,-11.70724359339377,21.88213563987355,5.691551314500666,0.031208118053164924,0.0,0.074254181379137,-9.936360948381138,2.8853929675475785,-0.2798149420002374,-0.0035796917573011266,0.0,446.12671723932743,445.5825630629836,445.76878482824304,444.5282707758932
4.199999999999998,0.3314319574520143,-12.313911158356133,22.04986960180323,5.67494290828213,0.0306012421024473,0.0,0.057513794922335056,-10.286839669934242,2.703560342008173,-0.2713946363624227,-0.02826031542672681,0.0,448.67229335240137,446.66343806790127,446.3877769578778,446.9974448322347
4.259999999999997,0.33427987115263463,-12.9440746671521,22.20950082836812,5.658647202073505,0.028572850950606465,0.0,0.03766058421410207,-10.719229330302877,2.614299164969987,-0.27199813689287866,-0.04821401469573578,0.0,487.3153473451535,485.82063570487503,487.1770576557189,487.06449103257637
4.319999999999996,0.3361263613101004,-13.597499100227205,22.359262899234203,5.642545628810229,0.026798210797339017,0.0,0.02407592448978727,-11.062525192649177,2.37570573286438,-0.2619407780079742,-0.006683281509727511,0.0,437.256608586029,440.7034837323896,438.03110233792125,438.79313346912454
4.379999999999995,0.3372922586096672,-14.269272847808722,22.49103886207555,5.626866804507092,0.026568406794680755,0.0,0.014802988220887414,-11.33120876719013,2.0157044229659467,-0.26009094696314267,0.0013401608950137298,0.0,392.7680416033326,393.5118596360553,393.0402631253573,393.1332269907931
4.439999999999993,0.33778856737113855,-14.960063113691326,22.604382947333402,5.610897929021283,0.027015850148218057,0.0,0.0017500045584233062,-11.695996989947469,1.7601183787353372,-0.28236062502265613,0.017512615198536113,0.0,440.0773758567596,441.41441613391277,442.8093500243477,440.9000324185376
4.499999999999992,0.33742440374568367,-15.674623865877852,22.70404545141768,5.593483732931913,0.028378712941448114,0.0,-0.013939382633608352,-12.123246342334342,1.55875328299526,-0.3145911365137547,0.031489104905072715,0.0,468.6001335040478,469.6857341430463,470.88956639201854,468.3061860754022
4.559999999999991,0.33616539958957564,-16.413541205117756,22.789290222550083,5.574321000971729,0.031531518013029114,0.0,-0.02817776281710619,-12.508004193529086,1.2798291873476075,-0.331231033146825,0.07722255920526629,0.0,444.9434793533447,448.6749045075643,448.5160054630732,447.05778000422913
4.6199999999999894,0.33396118919431883,-17.176657918944603,22.858336454087087,5.554470661271118,0.03619700877051635,0.0,-0.045592645863070366,-12.929641188980316,1.018222262628741,-0.3300683983084716,0.07880784387885377,0.0,462.71613496271664,462.8455069795602,462.7497423507058,462.73378783460026
4.679999999999988,0.33065929389130755,-17.96503798867036,22.910847208703533,5.534479956729221,0.040598106336453554,0.0,-0.06474032586680219,-13.350039737867995,0.7285993347424553,-0.3402412717569614,0.059263039225740194,0.0,462.299476288673,460.76009963533795,461.0103045774485,460.0955142749703
4.739999999999987,0.32617306741126745,-18.778515194737103,22.94505318201864,5.515022107534746,0.04382506251803253,0.0,-0.08496274357655206,-13.766155175062895,0.40805139023254555,-0.30364181917315514,0.039607002763880975,0.0,458.7525151134179,457.19016295988865,457.08389286130614,459.88619950459884
4.799999999999986,0.32051413704883597,-19.615959774219874,22.958226007499487,5.497122203233294,0.046605866347667835,0.0,-0.10376437108431172,-14.149168531626811,0.027969766009751013,-0.28942122329518094,0.05723340612719872,0.0,440.76862671563384,442.22485573337616,442.8800589199849,443.95762943537886
4.859999999999984,0.31367946665873814,-20.476848254380062,22.948326790356184,5.479246703666956,0.050371181507123275,0.0,-0.12420958020641909,-14.547517375067804,-0.36123287755286854,-0.3260490650056784,0.07198178127635263,0.0,447.3179463599241,448.5206719575735,449.23912741785097,446.1654657850726
4.919999999999983,0.3055691738188095,-21.36193409028992,22.91460564767485,5.459512413388337,0.05442430363229356,0.0,-0.14629786658732627,-14.955482717969963,-0.766505775463661,-0.3353141532875473,0.056769118676171,0.0,451.59876577925826,450.3727143523784,451.6999654459068,450.84244640633614
4.979999999999982,0.29588364341490786,-22.27448209562534,22.858533464715954,5.439271921570754,0.058174755090229624,0.0,-0.17665887785576975,-15.462129479913822,-1.1075716031326086,-0.34172647338411005,0.07203712168088998,0.0,490.43299964565267,491.56857534798195,491.6493671269448,491.06875194951385
5.0399999999999805,0.2845313969901935,-23.21500288905603,22.778961783528207,5.419055901997,0.06310323275035756,0.0,-0.20189919808648082,-15.888293430306227,-1.5490473301849794,-0.32877178151456854,0.09710328680906795,0.0,460.9319498446411,462.91460876946246,460.0724676978597,460.98510246172873
